"MeterID";"Zone";"ConsumerType";"Date";"EnergyConsumed_kWh";"PeakUsage_kWh";"OutageMinutes";"MeterStatus";"TariffRate"
"M02645";"East";"Industrial";"2023-02-24";781.23;46.27;55;"Faulty";4.37
"M02646";"Central";"Residential";"2023-11-05";766.26;38.65;121;"Faulty";4.8
"M02647";"East";"Commercial";"2024-10-27";858.74;20.5;203;"Active";3.04
"M02648";"North";"Commercial";"2022-03-04";416.82;13.74;32;"Active";7.25
"M02649";"North";"Residential";"2024-01-30";112.17;35.07;40;"Faulty";5.07
"M02650";"South";"Residential";"2025-01-31";685.87;14.37;206;"Faulty";7.08
"M02651";"West";"Commercial";"2023-12-16";300.78;44.54;23;"Active";3.86
"M02652";"South";"Residential";"2026-09-15";796.59;39.5;229;"Faulty";3.23
"M02653";"West";"Residential";"2026-11-02";255.83;8.03;288;"Active";4.62
"M02654";"East";"Industrial";"2025-07-24";297.12;25.57;216;"Faulty";3.01
"M02655";"East";"Residential";"2024-12-06";793.98;39.74;261;"Faulty";5.61
"M02656";"South";"Residential";"2023-12-27";743.28;27.21;283;"Active";7.74
"M02657";"North";"Residential";"2025-06-23";175.09;21.45;122;"Faulty";3.29
"M02658";"East";"Residential";"2026-12-16";957.61;9.45;140;"Faulty";6.64
"M02659";"North";"Industrial";"2024-07-17";251.6;27.16;222;"Active";3.35
"M02660";"West";"Industrial";"2023-06-30";235.35;24.15;20;"Active";7.87
"M02661";"East";"Commercial";"2026-08-25";481.21;37.28;168;"Active";4.77
"M02662";"North";"Residential";"2023-06-20";181.51;6.83;160;"Faulty";4.56
"M02663";"East";"Commercial";"2022-06-08";612.79;7.14;106;"Active";6.73
"M02664";"West";"Industrial";"2026-09-07";292.96;11.61;24;"Active";3.88
"M02665";"South";"Industrial";"2023-09-10";338.01;17.23;57;"Active";5.69
"M02666";"North";"Residential";"2024-12-05";833.6;30.72;24;"Faulty";5.67
"M02667";"South";"Industrial";"2025-05-04";915.45;37.98;107;"Active";6.89
"M02668";"East";"Commercial";"2026-03-02";260.99;5.36;293;"Active";4.08
"M02669";"Central";"Industrial";"2023-05-14";835.85;26.81;190;"Faulty";7.57
"M02670";"North";"Commercial";"2026-09-19";315.78;21.52;218;"Faulty";6.6
"M02671";"South";"Industrial";"2024-11-22";764.25;47.09;214;"Faulty";4.34
"M02672";"South";"Residential";"2024-09-23";535.32;12.81;159;"Faulty";5.82
"M02673";"North";"Residential";"2023-10-28";399.09;7.73;59;"Active";4.41
"M02674";"North";"Industrial";"2022-02-05";642.82;15.8;66;"Active";4.12
"M02675";"North";"Commercial";"2026-03-22";183.64;12.16;297;"Active";5.15
"M02676";"East";"Commercial";"2025-12-19";711.45;8.13;129;"Faulty";6.03
"M02677";"West";"Industrial";"2023-03-11";781.4;6.64;41;"Faulty";7.95
"M02678";"South";"Commercial";"2023-09-17";473.1;24.42;55;"Active";6.57
"M02679";"North";"Commercial";"2026-12-31";289.84;15.61;148;"Active";7.12
"M02680";"North";"Industrial";"2022-04-30";387.5;15.66;180;"Active";5.42
"M02681";"North";"Residential";"2022-11-26";724.57;39.88;233;"Faulty";3.69
"M02682";"South";"Commercial";"2026-07-03";677.97;49.4;146;"Faulty";4.44
"M02683";"Central";"Commercial";"2025-12-01";525.3;21.29;48;"Faulty";5.01
"M02684";"West";"Residential";"2024-11-19";135.77;46.97;90;"Active";7.17
"M02685";"North";"Commercial";"2024-09-06";675.57;33.11;34;"Faulty";5.56
"M02686";"West";"Industrial";"2023-01-10";708.9;11.61;243;"Active";4.23
"M02687";"South";"Industrial";"2022-04-10";984.47;42.04;160;"Faulty";7.38
"M02688";"Central";"Industrial";"2026-07-19";351.78;30.7;23;"Faulty";6.13
"M02689";"East";"Commercial";"2024-01-12";941.71;18.32;56;"Faulty";7.49
"M02690";"West";"Industrial";"2026-01-27";710.99;37.88;23;"Faulty";3.55
"M02691";"East";"Industrial";"2024-07-05";897.33;15.09;66;"Faulty";7.47
"M02692";"North";"Residential";"2026-02-27";450.89;41.31;28;"Active";5.07
"M02693";"East";"Industrial";"2022-03-06";807.89;7.98;281;"Active";4.55
"M02694";"South";"Commercial";"2024-10-07";278.81;25.55;1;"Faulty";4.37
"M02695";"East";"Commercial";"2023-09-03";711.34;49.85;265;"Active";5.28
"M02696";"Central";"Commercial";"2024-10-02";168.13;11.38;127;"Active";4.13
"M02697";"South";"Industrial";"2026-05-21";530.75;15.07;191;"Active";4.24
"M02698";"South";"Commercial";"2026-12-29";278.6;27.52;157;"Faulty";6.14
"M02699";"West";"Industrial";"2025-04-24";155.24;10.36;227;"Active";4.52
"M02700";"East";"Commercial";"2022-12-01";553.93;5.61;217;"Faulty";4.63
"M02701";"Central";"Commercial";"2024-03-17";361.19;24.52;176;"Active";5.41
"M02702";"East";"Industrial";"2024-01-30";128.79;9.16;225;"Active";5.13
"M02703";"South";"Industrial";"2025-12-14";428.29;32.4;262;"Active";4.85
"M02704";"East";"Residential";"2023-10-24";379.63;45.04;131;"Faulty";7.7
"M02705";"North";"Commercial";"2024-10-07";253.43;26.43;238;"Active";5.61
"M02706";"North";"Commercial";"2026-05-12";903.47;46.1;113;"Active";4.17
"M02707";"South";"Commercial";"2023-09-06";397.73;41.57;130;"Faulty";5.91
"M02708";"East";"Industrial";"2025-10-29";621.29;15.0;185;"Active";6.79
"M02709";"North";"Residential";"2024-09-01";946.84;20.37;288;"Active";7.97
"M02710";"Central";"Residential";"2024-10-16";452.83;40.99;161;"Active";7.69
"M02711";"East";"Residential";"2024-11-18";236.4;16.88;109;"Active";3.15
"M02712";"North";"Commercial";"2022-07-02";424.25;16.51;232;"Active";4.0
"M02713";"Central";"Commercial";"2023-02-08";611.38;16.25;62;"Active";5.69
"M02714";"Central";"Industrial";"2024-08-11";239.81;5.05;57;"Active";6.41
"M02715";"West";"Commercial";"2023-12-30";528.63;35.38;142;"Active";4.98
"M02716";"South";"Residential";"2024-08-09";300.82;43.31;52;"Faulty";6.71
"M02717";"West";"Industrial";"2026-09-18";793.3;6.43;271;"Faulty";5.11
"M02718";"East";"Commercial";"2026-06-08";965.79;23.33;40;"Active";3.7
"M02719";"West";"Industrial";"2022-10-06";228.31;21.86;257;"Active";4.79
"M02720";"Central";"Commercial";"2023-09-07";423.59;43.83;192;"Active";6.31
"M02721";"Central";"Industrial";"2022-05-26";537.6;35.41;241;"Faulty";4.98
"M02722";"East";"Commercial";"2024-01-19";358.82;23.81;57;"Faulty";5.52
"M02723";"North";"Industrial";"2025-11-04";872.05;42.61;162;"Active";4.25
"M02724";"South";"Residential";"2022-04-21";531.36;20.04;42;"Active";4.45
"M02725";"South";"Industrial";"2024-10-30";686.73;16.44;269;"Faulty";3.67
"M02726";"East";"Commercial";"2024-01-06";194.76;40.83;270;"Active";4.36
"M02727";"South";"Commercial";"2026-07-05";443.56;31.55;275;"Faulty";6.56
"M02728";"East";"Residential";"2025-11-23";120.69;20.58;167;"Active";5.11
"M02729";"West";"Commercial";"2025-07-25";127.14;27.76;116;"Active";6.38
"M02730";"North";"Residential";"2023-12-17";367.82;17.79;13;"Faulty";7.21
"M02731";"North";"Industrial";"2023-08-20";413.65;31.62;67;"Faulty";4.3
"M02732";"South";"Commercial";"2025-05-02";203.86;11.53;1;"Faulty";7.9
"M02733";"Central";"Industrial";"2022-01-24";934.81;23.07;72;"Active";5.75
"M02734";"Central";"Industrial";"2024-04-20";790.03;27.03;174;"Active";6.01
"M02735";"West";"Industrial";"2025-05-05";609.62;33.91;289;"Faulty";5.27
"M02736";"East";"Commercial";"2025-08-29";236.77;14.73;124;"Active";3.05
"M02737";"Central";"Residential";"2022-03-01";689.13;43.46;140;"Active";7.8
"M02738";"West";"Residential";"2024-07-05";427.47;15.64;228;"Faulty";3.32
"M02739";"West";"Industrial";"2024-03-26";171.66;24.51;187;"Faulty";3.15
"M02740";"East";"Commercial";"2026-06-30";844.73;48.54;250;"Faulty";4.52
"M02741";"North";"Residential";"2025-06-29";926.0;20.92;20;"Faulty";4.14
"M02742";"South";"Industrial";"2023-08-21";408.38;35.66;42;"Faulty";5.22
"M02743";"North";"Residential";"2024-01-16";320.47;10.91;127;"Faulty";6.8
"M02744";"Central";"Residential";"2022-01-27";878.43;12.01;80;"Active";5.86
"M02745";"Central";"Industrial";"2023-11-15";973.46;9.79;119;"Active";7.43
"M02746";"Central";"Industrial";"2022-01-17";481.19;25.31;129;"Active";3.51
"M02747";"East";"Industrial";"2024-01-04";268.77;46.49;74;"Faulty";4.56
"M02748";"Central";"Residential";"2022-10-21";661.39;27.96;247;"Active";5.86
"M02749";"West";"Residential";"2026-10-18";645.64;38.78;234;"Faulty";7.46
"M02750";"North";"Residential";"2026-09-14";408.09;15.89;289;"Active";4.17
"M02751";"West";"Industrial";"2023-05-13";616.82;28.25;121;"Faulty";7.49
"M02752";"Central";"Industrial";"2023-06-01";718.3;45.03;72;"Faulty";3.54
"M02753";"North";"Commercial";"2023-12-25";322.18;49.18;1;"Faulty";5.98
"M02754";"West";"Industrial";"2024-07-17";151.7;20.25;290;"Faulty";5.26
"M02755";"Central";"Commercial";"2026-10-12";925.98;39.06;173;"Active";7.06
"M02756";"West";"Industrial";"2022-04-18";395.23;34.71;266;"Faulty";3.21
"M02757";"South";"Industrial";"2024-03-23";785.05;38.46;252;"Faulty";4.29
"M02758";"South";"Commercial";"2024-07-17";483.6;9.19;202;"Active";7.01
"M02759";"North";"Industrial";"2025-10-31";736.1;13.17;87;"Faulty";5.04
"M02760";"East";"Residential";"2022-11-21";294.12;8.97;254;"Faulty";7.21
"M02761";"East";"Industrial";"2024-11-26";159.77;8.9;68;"Active";4.47
"M02762";"West";"Industrial";"2022-09-24";131.11;10.26;231;"Faulty";6.9
"M02763";"East";"Residential";"2023-06-11";173.18;37.24;232;"Faulty";3.17
"M02764";"Central";"Industrial";"2026-11-09";533.95;9.88;15;"Faulty";7.73
"M02765";"West";"Residential";"2024-12-10";623.97;47.67;273;"Faulty";7.25
"M02766";"South";"Commercial";"2022-11-03";128.95;27.11;47;"Active";4.93
"M02767";"Central";"Commercial";"2024-10-06";725.61;48.9;186;"Active";5.97
"M02768";"West";"Industrial";"2025-12-22";598.58;36.58;207;"Active";7.25
"M02769";"Central";"Industrial";"2024-07-29";783.95;32.42;213;"Active";4.42
"M02770";"North";"Commercial";"2023-11-01";683.03;21.74;21;"Active";7.35
"M02771";"South";"Industrial";"2023-02-10";559.1;46.37;3;"Active";5.92
"M02772";"West";"Industrial";"2022-11-04";742.71;15.71;115;"Active";7.87
"M02773";"Central";"Commercial";"2026-04-19";149.59;37.57;268;"Active";7.84
"M02774";"West";"Residential";"2026-10-19";771.45;44.01;234;"Faulty";7.63
"M02775";"North";"Commercial";"2022-10-01";259.4;20.85;235;"Active";3.21
"M02776";"West";"Residential";"2023-11-27";747.03;46.1;288;"Faulty";3.44
"M02777";"Central";"Industrial";"2024-03-04";332.64;28.99;78;"Faulty";3.81
"M02778";"East";"Residential";"2025-03-24";999.7;7.95;268;"Active";3.62
"M02779";"North";"Industrial";"2026-10-13";721.45;27.58;83;"Active";4.0
"M02780";"North";"Industrial";"2026-01-28";179.79;11.9;184;"Faulty";3.82
"M02781";"West";"Industrial";"2022-10-16";920.26;39.24;112;"Faulty";4.66
"M02782";"West";"Commercial";"2022-12-25";621.6;21.91;290;"Faulty";3.3
"M02783";"South";"Industrial";"2025-04-02";903.52;13.93;235;"Active";6.94
"M02784";"South";"Residential";"2025-06-16";427.76;48.52;106;"Faulty";4.44
"M02785";"South";"Commercial";"2025-11-14";196.72;6.66;125;"Active";7.9
"M02786";"West";"Residential";"2026-03-02";986.44;22.89;78;"Faulty";6.7
"M02787";"North";"Residential";"2023-03-19";166.86;23.7;28;"Active";3.39
"M02788";"North";"Industrial";"2024-07-24";465.36;48.89;160;"Active";5.38
"M02789";"North";"Residential";"2024-09-10";812.74;40.87;33;"Faulty";7.87
"M02790";"Central";"Industrial";"2022-12-29";937.89;45.24;118;"Faulty";5.18
"M02791";"East";"Residential";"2024-01-30";740.67;29.03;39;"Faulty";3.15
"M02792";"West";"Commercial";"2023-02-12";202.34;47.4;154;"Active";4.02
"M02793";"North";"Commercial";"2026-04-27";405.66;44.29;271;"Active";4.08
"M02794";"North";"Commercial";"2025-05-06";827.1;39.14;35;"Active";7.68
"M02795";"East";"Commercial";"2022-12-15";668.37;31.26;273;"Faulty";3.48
"M02796";"Central";"Industrial";"2022-06-12";248.18;44.7;158;"Faulty";7.23
"M02797";"North";"Residential";"2025-03-15";770.41;22.88;144;"Faulty";7.25
"M02798";"West";"Residential";"2022-10-08";706.42;23.59;284;"Active";3.08
"M02799";"East";"Industrial";"2025-06-15";270.36;43.18;7;"Active";6.7
"M02800";"Central";"Commercial";"2023-10-12";637.41;15.06;113;"Faulty";4.79
"M02801";"East";"Commercial";"2025-11-18";598.85;35.09;144;"Faulty";4.84
"M02802";"West";"Residential";"2023-08-05";788.86;24.14;139;"Active";5.35
"M02803";"North";"Industrial";"2024-04-20";616.62;24.7;4;"Active";7.3
"M02804";"West";"Residential";"2024-03-05";198.41;6.26;16;"Faulty";3.31
"M02805";"West";"Residential";"2022-09-11";498.83;42.82;239;"Faulty";4.03
"M02806";"East";"Residential";"2024-02-09";870.99;25.69;42;"Active";3.55
"M02807";"East";"Industrial";"2023-08-12";220.81;8.83;210;"Active";5.12
"M02808";"South";"Residential";"2022-05-05";887.44;35.85;28;"Active";3.68
"M02809";"East";"Commercial";"2025-05-25";654.15;23.84;194;"Faulty";4.85
"M02810";"West";"Residential";"2023-03-13";739.83;35.48;151;"Faulty";4.68
"M02811";"East";"Commercial";"2025-11-30";712.5;32.41;25;"Faulty";4.79
"M02812";"North";"Industrial";"2024-04-19";314.39;27.86;207;"Active";7.58
"M02813";"South";"Industrial";"2026-08-18";247.39;38.27;280;"Faulty";7.64
"M02814";"South";"Industrial";"2023-09-14";902.59;46.52;159;"Faulty";5.98
"M02815";"West";"Industrial";"2022-05-25";880.03;27.43;206;"Faulty";4.32
"M02816";"Central";"Industrial";"2022-04-23";737.78;47.71;270;"Active";6.96
"M02817";"South";"Residential";"2025-06-06";994.26;31.73;290;"Faulty";6.3
"M02818";"East";"Residential";"2024-03-18";912.15;42.38;271;"Active";5.87
"M02819";"North";"Commercial";"2024-01-15";859.3;30.04;226;"Active";5.76
"M02820";"East";"Industrial";"2023-03-05";790.99;20.91;267;"Active";6.45
"M02821";"South";"Commercial";"2022-01-26";383.38;35.65;155;"Active";6.24
"M02822";"North";"Industrial";"2023-01-20";561.44;29.69;76;"Active";3.36
"M02823";"East";"Residential";"2023-07-01";890.25;29.37;32;"Active";7.44
"M02824";"East";"Industrial";"2023-11-08";821.6;20.33;245;"Active";7.42
"M02825";"West";"Commercial";"2024-11-25";845.53;24.77;10;"Faulty";3.24
"M02826";"Central";"Industrial";"2023-08-04";935.3;46.45;156;"Active";4.54
"M02827";"South";"Industrial";"2022-05-22";722.92;39.77;283;"Faulty";5.38
"M02828";"East";"Industrial";"2025-09-17";627.94;12.85;170;"Active";5.4
"M02829";"Central";"Residential";"2024-02-07";277.7;20.42;140;"Active";4.13
"M02830";"South";"Industrial";"2026-07-07";552.58;14.73;84;"Faulty";6.45
"M02831";"Central";"Residential";"2025-11-26";224.91;17.19;224;"Active";4.86
"M02832";"North";"Residential";"2026-06-28";760.16;24.32;19;"Active";3.89
"M02833";"North";"Industrial";"2023-05-19";775.54;6.3;45;"Active";7.81
"M02834";"North";"Industrial";"2026-10-06";910.66;42.86;101;"Faulty";3.74
"M02835";"South";"Industrial";"2026-10-01";526.55;11.91;23;"Active";5.87
"M02836";"Central";"Commercial";"2022-05-22";260.73;26.61;23;"Active";3.75
"M02837";"Central";"Commercial";"2024-12-14";448.55;21.36;24;"Faulty";5.99
"M02838";"West";"Commercial";"2023-05-10";505.58;42.73;85;"Active";4.22
"M02839";"Central";"Industrial";"2022-05-30";174.05;13.58;9;"Active";7.65
"M02840";"Central";"Industrial";"2022-04-29";417.5;43.74;232;"Active";4.74
"M02841";"Central";"Commercial";"2022-12-13";905.66;12.24;121;"Active";6.68
"M02842";"West";"Commercial";"2023-12-17";908.07;6.69;102;"Faulty";3.86
"M02843";"North";"Residential";"2026-04-10";965.4;49.87;168;"Faulty";6.63
"M02844";"Central";"Industrial";"2023-01-30";526.66;45.01;194;"Active";5.84
"M02845";"South";"Industrial";"2025-04-05";470.41;17.01;36;"Faulty";3.33
"M02846";"South";"Industrial";"2026-09-25";583.61;41.37;143;"Active";6.06
"M02847";"South";"Residential";"2026-08-01";957.92;14.01;243;"Faulty";6.06
"M02848";"North";"Industrial";"2025-04-10";918.2;15.56;229;"Active";5.18
"M02849";"North";"Residential";"2026-02-09";490.25;38.39;80;"Faulty";4.41
"M02850";"Central";"Industrial";"2024-08-06";169.66;36.97;91;"Active";6.41
"M02851";"North";"Residential";"2022-06-28";205.5;9.85;28;"Active";5.59
"M02852";"West";"Industrial";"2024-03-10";152.12;30.19;115;"Active";7.09
"M02853";"North";"Residential";"2024-03-18";432.95;37.11;91;"Active";5.59
"M02854";"North";"Residential";"2022-10-25";615.17;18.95;207;"Faulty";7.05
"M02855";"South";"Commercial";"2022-04-23";186.25;9.58;139;"Active";7.66
"M02856";"Central";"Industrial";"2026-11-25";410.77;25.42;191;"Faulty";7.63
"M02857";"South";"Residential";"2022-04-06";602.43;28.66;33;"Active";4.22
"M02858";"East";"Commercial";"2024-03-15";979.61;30.04;225;"Active";3.59
"M02859";"South";"Industrial";"2022-08-23";653.79;46.04;104;"Faulty";4.47
"M02860";"North";"Industrial";"2025-03-15";589.48;15.92;91;"Active";7.81
"M02861";"West";"Residential";"2025-12-16";386.36;19.4;26;"Faulty";6.95
"M02862";"North";"Residential";"2026-02-14";881.17;25.91;89;"Faulty";4.99
"M02863";"West";"Residential";"2023-07-28";150.9;21.22;159;"Active";7.59
"M02864";"South";"Industrial";"2024-04-15";450.46;18.63;279;"Faulty";5.47
"M02865";"South";"Industrial";"2023-09-29";547.56;17.95;107;"Active";7.5
"M02866";"South";"Commercial";"2026-10-03";785.14;8.02;83;"Active";3.12
"M02867";"East";"Industrial";"2024-08-11";850.75;12.84;238;"Faulty";5.64
"M02868";"Central";"Residential";"2023-02-16";967.64;48.87;239;"Faulty";7.3
"M02869";"South";"Commercial";"2024-08-19";246.18;49.2;276;"Faulty";3.27
"M02870";"East";"Commercial";"2026-03-02";727.67;12.25;42;"Active";5.16
"M02871";"Central";"Commercial";"2026-07-07";235.42;32.17;135;"Active";3.88
"M02872";"North";"Industrial";"2025-06-08";183.97;39.45;174;"Faulty";6.79
"M02873";"Central";"Industrial";"2025-09-23";998.5;28.0;137;"Active";3.84
"M02874";"Central";"Industrial";"2022-10-08";599.58;47.02;33;"Faulty";5.8
"M02875";"South";"Commercial";"2023-05-19";628.86;12.55;101;"Faulty";7.83
"M02876";"North";"Industrial";"2024-06-14";499.72;34.34;9;"Active";3.13
"M02877";"East";"Industrial";"2026-08-13";837.42;42.03;275;"Faulty";5.25
"M02878";"South";"Residential";"2022-11-06";997.15;29.98;237;"Faulty";5.39
"M02879";"South";"Industrial";"2026-06-05";455.49;25.86;147;"Active";6.96
"M02880";"South";"Industrial";"2026-09-08";789.19;14.38;47;"Active";3.89
"M02881";"Central";"Residential";"2022-11-13";885.12;47.69;287;"Faulty";6.04
"M02882";"West";"Commercial";"2024-05-18";596.11;25.4;259;"Active";5.58
"M02883";"East";"Industrial";"2023-03-10";736.25;17.05;259;"Active";4.89
"M02884";"West";"Commercial";"2026-05-24";704.0;19.23;289;"Faulty";5.92
"M02885";"West";"Commercial";"2023-04-29";442.97;19.07;108;"Active";6.53
"M02886";"Central";"Industrial";"2023-02-03";465.98;41.05;279;"Faulty";5.29
"M02887";"South";"Industrial";"2025-11-28";344.86;12.53;128;"Active";6.98
"M02888";"Central";"Residential";"2023-07-11";226.32;42.1;191;"Active";6.07
"M02889";"East";"Commercial";"2022-05-26";588.4;8.08;6;"Active";4.76
"M02890";"South";"Industrial";"2024-02-23";518.77;45.93;221;"Active";7.68
"M02891";"West";"Residential";"2026-02-02";989.8;26.09;177;"Faulty";7.34
"M02892";"Central";"Industrial";"2022-05-30";393.11;20.98;177;"Faulty";5.58
"M02893";"East";"Residential";"2023-03-29";655.76;34.54;48;"Faulty";6.94
"M02894";"Central";"Residential";"2023-10-20";361.38;9.95;154;"Active";3.86
"M02895";"Central";"Industrial";"2022-10-03";146.99;47.21;13;"Faulty";3.53
"M02896";"South";"Commercial";"2024-06-14";839.87;28.47;260;"Faulty";6.47
"M02897";"West";"Residential";"2024-03-31";378.93;25.89;73;"Faulty";4.88
"M02898";"Central";"Residential";"2023-09-26";306.92;25.45;243;"Active";5.78
"M02899";"East";"Commercial";"2025-01-03";556.62;32.69;204;"Faulty";6.28
"M02900";"East";"Residential";"2024-03-06";137.21;48.55;296;"Faulty";6.44
"M02901";"East";"Commercial";"2022-03-02";180.24;6.44;94;"Faulty";5.63
"M02902";"West";"Industrial";"2025-09-29";901.57;18.9;183;"Active";6.98
"M02903";"South";"Commercial";"2022-04-04";568.52;22.76;289;"Faulty";7.5
"M02904";"West";"Industrial";"2026-05-10";962.38;40.99;245;"Active";4.26
"M02905";"East";"Industrial";"2026-08-03";743.11;35.17;59;"Faulty";5.51
"M02906";"North";"Industrial";"2023-12-02";541.09;7.79;177;"Faulty";4.35
"M02907";"North";"Residential";"2025-08-23";699.73;11.62;175;"Active";4.21
"M02908";"North";"Commercial";"2022-10-10";800.64;16.75;63;"Faulty";5.88
"M02909";"East";"Industrial";"2023-08-25";200.65;39.54;101;"Active";6.52
"M02910";"West";"Commercial";"2022-02-27";654.32;11.87;139;"Faulty";6.52
"M02911";"South";"Commercial";"2025-06-20";812.55;19.68;151;"Active";4.35
"M02912";"East";"Industrial";"2025-04-22";872.45;14.25;112;"Faulty";6.47
"M02913";"North";"Commercial";"2026-02-03";375.05;47.32;7;"Faulty";7.47
"M02914";"East";"Industrial";"2024-08-17";756.09;19.85;12;"Active";5.36
"M02915";"South";"Industrial";"2026-03-26";561.45;21.71;236;"Faulty";3.47
"M02916";"West";"Commercial";"2023-11-28";627.72;22.87;12;"Faulty";4.59
"M02917";"Central";"Industrial";"2024-09-27";752.91;18.18;65;"Active";6.68
